,km_driven,seats,selling_price_USD,mileage_kmpl,max_power_bhp,engine_CC,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,year_cat_2001 - 2005,year_cat_2006 - 2010,year_cat_2011 - 2015,year_cat_2016 - 2020
6993,80000,5,2759.9880000000003,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,1,0
6994,50000,5,12000.0,26.0,98.6,1498,1,0,0,1,0,1,0,1,0,0,0,0,0,1
6995,90000,5,2400.0,17.92,62.1,1086,0,0,1,1,0,1,0,1,0,0,0,0,1,0
6996,70000,5,1080.0,19.7,46.3,796,0,0,1,1,0,1,1,0,0,0,1,0,0,0
6997,90000,5,3960.0,23.0,90.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
6998,70000,5,2400.0,21.1,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,1,0,0
6999,31000,6,5040.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7000,120000,5,3120.0,19.3,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7001,40000,5,7080.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7002,180000,5,6540.0,25.2,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7003,90000,5,2520.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7004,110000,5,2220.0,17.7,78.0,1497,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7005,59000,5,1500.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7006,60000,5,3360.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7007,70000,5,1176.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,1,0,0,0
7008,190000,5,1200.0,17.0,71.0,1405,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7009,180000,5,3000.0,20.8,64.1,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7010,150000,7,9000.0,11.5,171.0,2982,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7011,130000,5,1920.0,16.52,123.7,1991,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7012,120000,5,6119.988,22.32,126.3,1582,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7013,80000,5,1140.0,17.88,52.8,1396,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7014,80000,5,6300.0,22.32,126.32,1582,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7015,20000,5,3336.0,22.5,67.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7016,60000,4,600.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,0,0,0
7017,120000,5,3059.9880000000003,22.07,73.9,1199,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7018,10000,5,8100.0,21.21,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7019,147000,5,7200.0,26.59,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7020,51000,5,11400.0,25.1,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7021,60000,5,2759.9880000000003,17.7,78.0,1497,0,0,1,1,0,1,0,0,0,1,0,1,0,0
7022,220000,8,7200.0,12.8,102.0,2494,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7023,20000,5,3960.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7024,40000,5,4200.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7025,35000,5,6720.0,16.2,74.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7026,30000,5,5280.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7027,90000,5,2640.0,19.0,66.1,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7028,110000,5,9000.0,28.4,74.02,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7029,140000,7,9600.0,15.1,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7030,104000,5,711.1080000000001,17.2,53.5,1396,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7031,9000,5,8880.0,21.4,83.1,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7032,19000,5,6840.0,20.89,81.8,1197,0,0,1,1,0,0,0,1,0,0,0,0,0,1
7033,20000,5,5160.0,20.51,67.0,998,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7034,70000,5,9600.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7035,53000,5,5400.0,24.0,70.0,1120,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7036,105000,5,5040.0,23.4,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7037,16000,7,9000.0,18.06,63.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7038,7200,5,9360.0,21.1,100.5,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7039,77000,5,3840.0,22.07,73.9,1199,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7040,40000,6,8280.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7041,70000,5,4500.0,19.3,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7042,50000,5,7440.0,18.12,86.8,1196,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7043,85000,5,3600.0,13.45,62.1,1086,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7044,58000,7,4440.0,15.37,73.0,1196,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7045,85000,7,9240.0,16.55,105.0,2498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7046,65000,5,6000.0,19.1,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7047,120000,6,5400.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7048,50000,5,2340.0,17.92,62.1,1086,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7049,30000,5,5664.0,20.51,67.0,998,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7050,58000,5,3000.0,23.95,67.05,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7051,70000,5,1980.0,25.44,57.6,936,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7052,110000,5,6300.0,20.65,88.7,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7053,65000,5,1740.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,1,1,0,0,0
7054,100000,5,3900.0,22.3,88.8,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7055,60000,7,7920.0,16.5,70.0,1493,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7056,90000,5,3720.0,19.68,67.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7057,200000,7,3000.0,13.6,63.0,2523,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7058,100000,5,3960.0,19.68,67.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7059,80000,5,3000.0,20.0,68.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7060,60000,7,7800.0,17.45,100.0,1493,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7061,40000,5,3660.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7062,50000,5,7200.0,26.21,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7063,110000,5,3360.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7064,50000,5,1836.0,23.57,70.0,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7065,30000,7,8400.0,18.49,100.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7066,40000,5,3900.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7067,40000,5,3660.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7068,70000,4,1860.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7069,80000,5,2820.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,1,0,0,1,0
7070,15000,5,6000.0,20.4,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7071,150000,7,1440.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7072,88000,5,8100.0,21.66,103.52,1498,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7073,80000,7,11400.0,12.99,100.6,2494,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7074,59865,7,12612.0,15.1,152.87,2179,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7075,60000,5,7092.0,21.49,108.5,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7076,72000,5,7020.0,22.54,88.73,1396,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7077,68140,5,12300.0,18.0,117.6,1497,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7078,53190,5,5400.0,28.4,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7079,70100,5,5819.988,22.54,88.73,1396,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7080,47725,5,7800.0,27.3,98.6,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7081,70195,5,5219.988,28.4,74.02,1248,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7082,77395,5,2340.0,20.0,68.0,1399,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7083,17000,8,12000.0,17.3,121.0,1497,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7084,64000,5,7800.0,14.62,113.42,1498,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7085,74321,5,2280.0,25.44,56.3,936,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7086,80235,5,4919.988,28.4,74.02,1248,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7087,77150,5,12600.0,17.01,126.2,1582,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7088,69000,5,7812.0,22.15,108.6,1498,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7089,57000,5,7800.0,23.65,88.5,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7090,89000,5,9000.0,21.14,103.6,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7091,61100,5,9588.0,14.3,140.0,1968,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7092,116000,5,4260.0,18.7,66.0,1896,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7093,80000,5,7200.0,23.9,126.32,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7094,26000,5,8220.0,28.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7095,100000,5,6119.988,28.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7096,82300,5,1800.0,26.83,38.4,796,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7097,82050,5,7800.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7098,120000,7,8100.0,15.1,140.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7099,30000,5,3828.0,24.04,67.0,999,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7100,6000,5,7680.0,19.5,88.76,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7101,30000,5,7800.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7102,70000,7,7800.0,20.77,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7103,70000,5,1860.0,26.83,38.4,796,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7104,70000,7,7800.0,20.77,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7105,120000,5,2100.0,17.8,75.0,1248,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7106,76000,5,4500.0,24.0,70.0,1120,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7107,80000,5,5160.0,24.0,70.0,1120,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7108,110000,5,780.0,17.2,53.5,1396,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7109,70000,5,1800.0,13.2,94.0,1495,0,0,1,1,0,1,0,0,0,1,0,1,0,0
7110,13000,5,7440.0,17.19,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7111,60000,5,3000.0,14.09,99.6,1596,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7112,165000,5,3300.0,21.1,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7113,120000,10,5448.0,13.58,72.4,2499,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7114,30000,7,7200.0,18.49,100.0,1493,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7115,100000,5,4800.0,20.54,103.6,1598,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7116,187000,5,2160.0,19.2,65.0,1461,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7117,70000,5,9000.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7118,40000,5,6000.0,20.4,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7119,22000,5,33900.0,15.73,174.33,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7120,5500,5,25500.0,26.8,118.0,1597,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7121,18000,5,40200.0,19.62,190.0,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7122,1500,5,10080.0,18.2,88.7,1199,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7123,46000,7,12000.0,24.5,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7124,24400,5,8880.0,27.39,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7125,29899,5,15480.0,22.15,108.6,1498,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7126,20000,8,21600.0,11.36,171.5,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7127,2000,5,9300.0,20.7,81.86,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7128,34000,8,8340.0,21.04,83.8,1461,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7129,31000,5,8760.0,17.4,81.86,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7130,46000,7,15540.0,11.45,197.2,2776,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7131,121000,7,13920.0,12.08,161.0,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7132,60000,5,39600.0,0.0,194.0,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7133,7000,5,6480.0,20.3,68.0,1086,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7134,10000,5,5219.988,23.1,67.04,998,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7135,6000,5,55200.0,17.9,170.0,2143,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7136,20000,5,10920.0,17.0,80.8,2596,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7137,59235,5,10200.0,19.67,126.2,1582,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7138,21000,5,69600.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7139,48000,5,6240.0,25.8,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7140,114000,7,7800.0,14.95,93.7,2489,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7141,120000,5,5160.0,19.3,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7142,144000,5,4320.0,21.9,88.8,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7143,144000,5,4200.0,21.9,88.8,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7144,190000,5,9492.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7145,190000,7,11400.0,12.99,100.6,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7146,20000,5,8280.0,28.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7147,40000,5,10320.0,22.0,126.2,1582,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7148,100000,5,4452.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7149,60000,5,540.0,16.8,68.0,1405,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7150,201000,5,660.0,17.8,68.0,1399,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7151,110000,5,2880.0,20.54,103.6,1598,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7152,77215,5,5940.0,25.2,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7153,48228,5,8052.0,18.7,88.7,1199,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7154,58559,5,8316.0,25.2,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7155,50856,5,9635.988,26.0,98.6,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7156,18300,5,10680.0,17.8,117.3,1497,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7157,59292,5,5940.0,28.4,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7158,10000,5,6540.0,23.1,67.04,998,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7159,21147,5,9300.0,21.4,83.1,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7160,69000,5,11100.0,25.6,97.9,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7161,10000,7,17400.0,17.3,121.0,1497,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7162,16000,5,9480.0,28.4,74.0,1248,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7163,36000,8,21479.988,13.68,147.8,2393,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7164,37000,5,7440.0,21.01,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7165,61173,5,4500.0,27.62,47.0,793,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7166,30000,5,29400.0,18.25,187.74,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7167,75000,7,10200.0,15.1,140.0,2179,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7168,51000,5,9000.0,19.56,81.8,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7169,17000,5,9300.0,21.01,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7170,100000,5,3120.0,17.8,75.0,1248,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7171,35000,5,24000.0,17.68,174.33,1968,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7172,10000,5,3600.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7173,91567,7,15600.0,16.0,140.0,2179,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7174,50000,5,4560.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7175,60000,5,5760.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7176,35000,5,2880.0,22.74,47.3,796,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7177,33400,5,6000.0,17.43,105.5,1396,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7178,36000,5,5040.0,20.4,83.11,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7179,180000,5,1560.0,20.0,68.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7180,80000,5,1320.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7181,120000,5,1440.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7182,80000,5,8400.0,28.4,74.02,1248,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7183,120000,5,6600.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7184,110000,5,2280.0,19.09,69.01,1405,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7185,70000,5,7980.0,23.59,67.04,1364,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7186,120000,7,5340.0,14.95,93.7,2489,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7187,92686,5,4080.0,21.9,88.76,1396,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7188,180000,5,3960.0,13.6,142.0,1991,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7189,80000,5,3240.0,21.02,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7190,70000,7,12539.988,16.0,140.0,2179,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7191,117000,5,3348.0,17.8,75.0,1248,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7192,15000,5,7440.0,20.4,94.93,1194,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7193,100000,5,3000.0,16.6,122.4,1896,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7194,83000,5,5700.0,15.74,121.3,1591,0,0,1,1,0,0,0,0,0,0,0,0,1,0
7195,67600,5,9000.0,14.81,163.7,1998,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7196,160000,7,15000.0,13.5,178.0,2477,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7197,80000,5,3000.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7198,100000,5,5340.0,25.8,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7199,100000,5,4800.0,15.0,105.0,1896,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7200,90000,5,4200.0,23.0,90.0,1396,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7201,140000,5,3540.0,20.5,103.5,1598,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7202,25000,5,7200.0,21.21,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7203,20000,8,19800.0,13.68,147.8,2393,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7204,30000,4,1200.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7205,13000,5,8280.0,20.4,94.93,1194,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7206,42000,5,8520.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7207,10000,5,4200.0,20.3,68.05,998,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7208,13000,5,2640.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7209,6500,7,8400.0,20.0,72.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7210,49500,5,2376.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7211,50000,5,4200.0,23.0,90.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7212,175000,5,2520.0,23.57,70.0,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7213,175000,5,2520.0,23.03,69.0,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7214,110000,5,4500.0,23.2,73.94,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7215,112048,5,4560.0,17.5,85.8,1298,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7216,98000,5,4320.0,17.0,118.0,1497,0,0,1,1,0,1,0,0,0,1,0,1,0,0
7217,41000,7,11339.988,15.1,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7218,120000,10,7440.0,13.58,72.4,2499,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7219,116000,5,9360.0,23.59,67.05,1364,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7220,1000,5,5340.0,21.21,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7221,15000,5,6900.0,17.36,81.86,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7222,5000,5,11700.0,25.1,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7223,3500,5,5400.0,23.84,83.83,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7224,56000,5,5940.0,25.83,99.0,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7225,215000,7,9960.0,12.99,100.0,2494,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7226,40000,7,9600.0,15.1,140.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7227,120000,5,3600.0,23.2,73.94,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7228,120000,7,2400.0,10.5,120.0,2179,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7229,30400,5,5760.0,18.5,86.8,1198,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7230,24000,7,11400.0,21.9,98.6,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7231,30646,7,10080.0,15.4,117.3,1497,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7232,15000,5,9600.0,23.9,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7233,50000,5,9000.0,22.27,108.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7234,34000,5,3059.9880000000003,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7235,54000,7,8700.0,24.52,88.5,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7236,40000,5,22308.0,19.7,134.1,2143,1,0,0,1,0,0,0,1,0,0,0,0,0,1
7237,120000,5,1740.0,18.6,79.4,1199,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7238,15000,5,9000.0,17.0,108.5,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7239,50000,5,7860.0,22.0,108.495,1498,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7240,84000,5,2520.0,20.0,68.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7241,50000,5,5400.0,17.0,118.0,1497,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7242,25000,5,5592.0,20.3,68.0,1086,0,0,1,1,0,0,1,0,0,0,0,0,0,1
7243,52000,5,6960.0,25.83,99.0,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7244,18500,5,5160.0,20.3,68.0,1086,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7245,50000,5,1860.0,23.03,69.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7246,35000,5,2880.0,22.5,67.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7247,15500,5,6480.0,16.78,88.73,1496,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7248,120000,5,3000.0,19.09,69.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7249,60000,5,3120.0,25.0,69.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7250,80000,9,6600.0,12.05,120.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7251,43011,5,6600.0,18.88,123.37,999,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7252,136000,5,7200.0,19.01,108.45,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7253,15000,5,6600.0,25.83,99.0,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7254,110000,7,4440.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7255,100000,5,3000.0,19.81,68.05,1086,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7256,70000,5,1500.0,19.7,46.3,796,0,0,1,1,0,1,1,0,0,0,1,0,0,0
7257,110000,5,2400.0,17.0,71.0,1405,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7258,127991,5,8100.0,25.5,98.6,1498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
